topicID,ROUGE-1-avgP,ROUGE-1-avgR,ROUGE-1-avgF,ROUGE-2-avgP,ROUGE-2-avgR,ROUGE-2-avgF,ROUGE-L-avgP,ROUGE-L-avgR,ROUGE-L-avgF
D1102,0.3550724637681159,0.24704660699138475,0.2912684815821006,0.03125,0.021645536080987574,0.02557187361166284,0.1721014492753623,0.11994955458129423,0.14131750384121428
D1103,0.3021653543307086,0.3884534046945882,0.3396453799918788,0.07242063492063491,0.09304964804003331,0.0813782564817933,0.1732283464566929,0.2221376632707928,0.1945126877100484
D1104,0.41415662650602403,0.342696716822885,0.3749478432595543,0.08231707317073171,0.06786163566804251,0.07437330428329057,0.2033132530120482,0.16860142389089178,0.18428178672743895
D1105,0.3558673469387755,0.3422731178394318,0.3488274966573503,0.09278350515463918,0.08928307835911249,0.09096461040609986,0.17857142857142855,0.1716971932012012,0.17501268040697593
D1106,0.2920168067226891,0.3491473797143274,0.31793780382510967,0.0614406779661017,0.07466336166728715,0.06738272410995017,0.15441176470588236,0.18508113188796121,0.1683039199228376
D1107,0.416015625,0.2660085914497643,0.3243622617054335,0.061507936507936505,0.03912405303030304,0.04780534787901347,0.2421875,0.15513257230846944,0.18902852315594965
D1108,0.3525641025641026,0.2721948993418096,0.3069510205702113,0.05194805194805195,0.041201860502565975,0.04591275133744215,0.17147435897435898,0.13264016919099889,0.14945929203984204
D1109,0.36968085106382986,0.17172903543701865,0.23450102217317886,0.08423913043478261,0.038847273113593705,0.05317053977768263,0.19680851063829788,0.09167638500621694,0.12507668949460266
D1110,0.2851123595505618,0.24593321307043323,0.2637748339402926,0.048295454545454544,0.041475958228557694,0.04456421121573985,0.1502808988764045,0.13024801660938004,0.13938914312721495
D1111,0.4651162790697674,0.19764424044317536,0.27734463004567456,0.08928571428571429,0.03739026120353971,0.05268851037177111,0.2645348837209302,0.11262354183299611,0.1579454816799078
D1112,0.31746031746031744,0.21234231933626752,0.25341799579326607,0.04032258064516129,0.02683357203221548,0.03207879632648192,0.18452380952380953,0.12355495720010695,0.1473578678069719
D1113,0.3410194174757281,0.3517115198374466,0.3460492498978101,0.06004901960784313,0.06160148288244264,0.060773992831914765,0.18810679611650485,0.19372408196528312,0.19074185682541106
D1114,0.3345588235294118,0.22521942013205845,0.26917988203668625,0.039179104477611935,0.02618510701872644,0.03138770515978362,0.18749999999999997,0.12623289803527865,0.1508678753808695
D1115,0.4663461538461538,0.23896054964979369,0.3159429833754023,0.09558823529411765,0.048923704729532516,0.06470737513480487,0.27163461538461536,0.13923371866084044,0.18406739276616335
D1116,0.3607594936708861,0.2838021327705602,0.31762879543513095,0.09935897435897437,0.07783940950180716,0.08728188747130655,0.2120253164556962,0.16691243612904663,0.1867495503639032
D1117,0.34285714285714286,0.23941010883407005,0.28180023338895693,0.06521739130434784,0.04525983024525062,0.05341156848523544,0.1732142857142857,0.12138819894846772,0.14266251257575768
D1118,0.33796296296296297,0.09381535148547188,0.14664975446335207,0.019230769230769232,0.005222878625134264,0.008214476139696081,0.20833333333333331,0.05862911657773008,0.09131345204865379
D1119,0.41666666666666674,0.12155465733531476,0.18818637365284366,0.025862068965517244,0.007453651776640681,0.011571236571315632,0.23750000000000002,0.06928247711939575,0.10726195633296126
D1120,0.3096153846153846,0.20466889989638076,0.24618854088103684,0.029296875,0.01927754823166361,0.023225782903302395,0.1596153846153846,0.1058005843904448,0.127111772796086
D1121,0.29605263157894735,0.2197497651829129,0.2522377079901837,0.02666666666666667,0.019760268329190752,0.022697784425312516,0.13486842105263158,0.10006828098395085,0.11488188585943773
D1122,0.3402777777777778,0.2428958628534563,0.2834413265888098,0.07394366197183098,0.052628160329677605,0.06148667086468428,0.21006944444444445,0.1499575566552681,0.1749856887793151
