topicID,ROUGE-1-avgP,ROUGE-1-avgR,ROUGE-1-avgF,ROUGE-2-avgP,ROUGE-2-avgR,ROUGE-2-avgF,ROUGE-L-avgP,ROUGE-L-avgR,ROUGE-L-avgF
D1001,0.36627906976744184,0.15751963339716324,0.22028565939757289,0.08035714285714285,0.03396896577412843,0.047750480216018125,0.2180232558139535,0.09381430330533054,0.13117379767803117
D1002,0.3245192307692307,0.17558550577041832,0.22776457718558282,0.029411764705882353,0.016139948641558103,0.02083082238563117,0.18028846153846154,0.09730020143133898,0.12633036130263617
D1003,0.3546875,0.2908797685055826,0.3194184324746413,0.050632911392405056,0.04182008236604625,0.045775150310487886,0.19062500000000002,0.1566064718248129,0.17183892295023623
D1004,0.41666666666666663,0.1862442990927186,0.2573309697857021,0.10511363636363637,0.04666738480687378,0.06461414225520956,0.24166666666666664,0.10832346070710834,0.14953850562561063
D1005,0.40625,0.23719427591090192,0.2994294530114608,0.09533898305084745,0.05525251810390634,0.0699362079190256,0.21041666666666664,0.12291682298907854,0.1551400100719067
D1006,0.3171641791044776,0.2105324114029843,0.2530215684997188,0.03598484848484848,0.02372276188870707,0.028588198404333912,0.15671641791044777,0.1038806304021847,0.124916095671735
D1007,0.29250000000000004,0.2983224417408078,0.29535780377532456,0.0707070707070707,0.07215826194665044,0.0714203895643124,0.17250000000000001,0.17602585309156835,0.17423090906966848
D1008,0.42647058823529416,0.14093679367097478,0.21181822772624886,0.12121212121212122,0.039413753154564975,0.05947363703286439,0.27205882352941174,0.0899152478418611,0.1351327638218353
D1009,0.4081632653061224,0.2055585311701772,0.27315391537181494,0.09375,0.04682299009654728,0.06239027158819377,0.23979591836734696,0.12051813561542844,0.16026549849870636
D1010,0.3788461538461539,0.25370365700241043,0.3036687903849483,0.091796875,0.06142532094072694,0.07354534672075391,0.20769230769230768,0.13856266518877497,0.16609862611887072
D1011,0.25992063492063494,0.16214315051550332,0.19965489253017946,0.04032258064516129,0.024835186987320224,0.030731962416403847,0.15674603174603174,0.09756751525914845,0.12024169572005218
D1012,0.355,0.1777371782647312,0.2368477855569823,0.028061224489795915,0.013757885579974562,0.018461115434984226,0.2025,0.10154820546713969,0.13524696183230311
D1013,0.3064516129032258,0.09477882952136873,0.14476189962352215,0.08333333333333333,0.02510298185904908,0.038579048908968586,0.22580645161290322,0.06987405933620355,0.10670974169906755
D1014,0.24587912087912084,0.2288615884089717,0.23683342831852075,0.02777777777777778,0.025753575745742805,0.026710686822999968,0.15796703296703296,0.14779073851916852,0.1525326468637268
D1015,0.2584951456310679,0.2735317024349494,0.2655972743256306,0.051470588235294115,0.05509451904516452,0.05317450836964708,0.15169902912621358,0.16067412991299132,0.15593550537250483
D1016,0.3052083333333333,0.3631835861830769,0.33151352233467934,0.05567226890756303,0.065120208275701,0.05999310112006658,0.16145833333333331,0.19260261154506428,0.17556719385261935
D1017,0.28061224489795916,0.13889439271612583,0.1857713302970982,0.033854166666666664,0.016505705370999796,0.022187265024922034,0.18622448979591835,0.09232011748169701,0.12341389974174721
D1018,0.3157894736842105,0.11892187332091667,0.17275020733206606,0.02702702702702703,0.009768267188516167,0.014346548965412036,0.17434210526315788,0.06572517328504189,0.09544578033246573
D1019,0.4821428571428571,0.1363305091491582,0.21253265525673515,0.10185185185185186,0.02826605394675523,0.044245669163552506,0.33928571428571425,0.09614461666500547,0.14981209753894495
D1020,0.3590425531914893,0.16947217674349635,0.23020187761967315,0.04619565217391304,0.02168101170359885,0.029508383953183816,0.23138297872340424,0.10916901834505206,0.14831183196044065
D1021,0.3157894736842105,0.1755784644398506,0.22566770410683418,0.055803571428571425,0.03064548225733701,0.039561392206619646,0.17982456140350878,0.10003270729464672,0.12854754420695239
D1022,0.3190789473684211,0.2416350060596717,0.27486401038571856,0.028333333333333335,0.02171349801509621,0.02457017119037008,0.18914473684210525,0.1432379546647886,0.16293792315564634
D1023,0.33928571428571425,0.23134258596393606,0.2738338751047534,0.05241935483870968,0.036460351451747045,0.04274473801133333,0.1845238095238095,0.12681232926200084,0.14955003924936291
D1024,0.3239795918367347,0.15337682522146295,0.2081227736800985,0.04687499999999999,0.02171236851291389,0.029668512119904077,0.19387755102040818,0.0914873224082533,0.1242712788731897
D1025,0.41935483870967744,0.25760394095670536,0.3191318019485855,0.0778688524590164,0.047652451023016705,0.059119452974035404,0.22177419354838712,0.1363503764957713,0.16886248695322453
D1026,0.33653846153846156,0.09502486898084506,0.14756122689233916,0.02,0.005119338546757902,0.008150902132312739,0.20192307692307693,0.058085753698470056,0.08975358272467784
D1027,0.2946428571428571,0.28519513735384316,0.2896793156918554,0.05798969072164948,0.05582254172736132,0.05686116628705109,0.163265306122449,0.15787219822937382,0.16043275262092482
D1028,0.30645161290322576,0.2801369443769049,0.29269393700456603,0.04347826086956521,0.03955811022278699,0.04142483648415191,0.14381720430107525,0.13154215036009598,0.13740163715554224
