topicID,ROUGE-1-avgP,ROUGE-1-avgR,ROUGE-1-avgF,ROUGE-2-avgP,ROUGE-2-avgR,ROUGE-2-avgF,ROUGE-L-avgP,ROUGE-L-avgR,ROUGE-L-avgF
D1024,0.2455357142857143,0.26602171509985884,0.25526903816648455,0.03265765765765766,0.035237306525502096,0.03388521903669569,0.1450892857142857,0.15725165779817857,0.15086664257914736
D1025,0.30394736842105263,0.286034564844886,0.29469787987929164,0.06648936170212766,0.06265399772723479,0.06451056002059448,0.18026315789473682,0.1697649255644929,0.17484348731534685
D1026,0.17545871559633028,0.20974325651470943,0.189745480198447,0.016203703703703703,0.018909457478005865,0.017353444023243996,0.09862385321100918,0.11898199288300083,0.1070496986592715
D1027,0.21428571428571427,0.2672350140024753,0.2377154268249028,0.033,0.04113817634835553,0.03660553717407791,0.13095238095238093,0.16300455150126728,0.1451500401153777
D1028,0.3137019230769231,0.3203751345294438,0.3169932764774721,0.0703883495145631,0.07162859668319774,0.07100172210045991,0.16947115384615385,0.17315241832578462,0.17128674708394342
D1029,0.22373949579831934,0.26875406047792577,0.24412778978993527,0.034957627118644065,0.04225378070490329,0.0382509755925134,0.11869747899159663,0.1429936588345335,0.12968367439988066
D1030,0.17354368932038833,0.17764220274811313,0.17554835163703636,0.01593137254901961,0.016284452598235844,0.016103661460937887,0.10800970873786406,0.11055018105832776,0.10925106196305533
D1031,0.15931372549019607,0.16719277047069625,0.16306566214705287,0.01608910891089109,0.016733102152754316,0.01639332247589938,0.12132352941176472,0.1272083606764945,0.1241285927578765
D1032,0.29714912280701755,0.3322312554703489,0.313613080458286,0.05973451327433628,0.06655900449359198,0.06294566826460388,0.15570175438596492,0.17407986387830882,0.16432646363383183
D1033,0.2441860465116279,0.3082856413597546,0.2724702566849085,0.0419921875,0.05296071284493979,0.0468378399455365,0.1298449612403101,0.16398575034563453,0.14490640886334324
D1034,0.22043010752688172,0.20738779604941363,0.21361895069300346,0.021739130434782608,0.020017150890222993,0.020841425562729613,0.14247311827956988,0.13415724562386527,0.1381325152495963
D1035,0.22448979591836735,0.21285714947354373,0.21845768642753854,0.021907216494845363,0.02091479074116301,0.021394128478418463,0.13137755102040816,0.12494780659368471,0.12804730508832476
