topicID,ROUGE-1-avgP,ROUGE-1-avgR,ROUGE-1-avgF,ROUGE-2-avgP,ROUGE-2-avgR,ROUGE-2-avgF,ROUGE-L-avgP,ROUGE-L-avgR,ROUGE-L-avgF
D1022-A.M.100.D.2,0.1648844634311824,0.12595419847328243,0.14280113274090278,0.007525252525252525,0.0057692307692307696,0.006531232200493639,0.11971563423777187,0.09160305343511452,0.10378084870375516
D1023-A.M.100.E.2,0.18247019990752875,0.12949640287769784,0.15143152050801323,0.01538223105619419,0.010869565217391304,0.012733248503211343,0.12867532953903293,0.09172661870503597,0.10706483377844207
D1024-A.M.100.E.2,0.21986745213549336,0.171875,0.1928956152900133,0.022678710178710176,0.017716535433070866,0.019886895120039293,0.14749877270495826,0.115234375,0.12935898401224807
D1025-A.M.100.E.2,0.17584966618593117,0.1495726495726496,0.16159893423555083,0.01266586155953522,0.010775862068965518,0.011641427125951197,0.13801066665586365,0.11752136752136752,0.12690764290639972
D1026-A.M.100.E.2,0.2573779954920999,0.22767857142857142,0.24157569463010398,0.0330541698609431,0.02927927927927928,0.031047578079767615,0.1844341384286909,0.16294642857142858,0.1729924174601994
D1027-A.M.100.E.2,0.19850882147038235,0.18181818181818182,0.18979193255997331,0.01495049504950495,0.013761467889908258,0.014331282752335382,0.1239469535188813,0.11363636363636363,0.11856486498859556
D1028-A.M.100.E.2,0.24238049308556964,0.18541666666666667,0.20906812483574494,0.008422717271727172,0.0063025210084033615,0.007163255592574965,0.15779369032793691,0.12083333333333333,0.1362015539565401
D1029-A.M.100.F.2,0.18189863280255614,0.1659090909090909,0.17346528885042542,0.009882668911824563,0.009174311926605505,0.009513833844540388,0.13673781308401517,0.125,0.1305559025839961
D1030-A.M.100.F.2,0.2282310980424188,0.1756198347107438,0.1967944190908295,0.015377441299100285,0.010416666666666668,0.012232527920601316,0.15145715919300826,0.11363636363636363,0.12850638452548724
D1031-A.M.100.F.2,0.18108847467671396,0.1483739837398374,0.16308434375359154,0.015006127450980391,0.012295081967213116,0.013514620452693846,0.1288322856907851,0.1056910569105691,0.11610411159636823
D1032-A.M.100.F.2,0.22699821493907507,0.19517543859649122,0.2098312947762152,0.015507320979180967,0.01327433628318584,0.01430035586154231,0.15088116594414203,0.1293859649122807,0.1392719505097106
D1033-A.M.100.F.2,0.18793392418561322,0.14204545454545453,0.16174966264889884,0.02038100721893254,0.015267175572519083,0.01745213529676584,0.13060961596205814,0.09848484848484848,0.11226167753652345
D1034-A.M.100.F.2,0.17288762097644672,0.15714285714285714,0.16460638011446208,0.007759353741496599,0.007211538461538462,0.007475247524752475,0.1177944194898237,0.10714285714285714,0.1121952190394979
D1035-A.M.100.G.2,0.17934067337157222,0.16904761904761906,0.17387150687236863,0.015224503305293872,0.014423076923076924,0.01480103852776582,0.13677423543996575,0.12857142857142856,0.13241218156477802
D1036-A.M.100.G.2,0.17557449674792786,0.17067307692307693,0.1730518968073232,0.009885720064724919,0.009708737864077669,0.009794116212128605,0.10387824420766568,0.10096153846153846,0.10237701644913151
D1037-A.M.100.G.2,0.22511305044984975,0.2122641509433962,0.21843492129533315,0.027345034788108794,0.02619047619047619,0.026750538256370707,0.1524731511572971,0.14386792452830188,0.1480028546332894
D1038-A.M.100.G.2,0.17537234042553193,0.1658653846153846,0.17045454545454547,0.015314434669273382,0.014563106796116504,0.014927258031925643,0.12175531914893617,0.11538461538461539,0.1184640522875817
D1039-A.M.100.G.2,0.22847316527769285,0.21100917431192662,0.21938523037703775,0.022527253325572653,0.020833333333333332,0.021646672707246788,0.1490075099742984,0.13761467889908258,0.14307856369052993
D1040-A.M.100.G.2,0.20363294673539517,0.18518518518518517,0.1939546315712026,0.007654671717171718,0.007009345794392522,0.007317423119230953,0.12735932130584193,0.11574074074074074,0.12126236986351764
D1041-A.M.100.H.2,0.23192709109538712,0.20085470085470086,0.21525031354625856,0.029638984491983378,0.02586206896551724,0.027619829795288646,0.15567079840313888,0.13461538461538464,0.14436269335591392
D1042-A.M.100.H.2,0.22651543525139028,0.2115384615384615,0.2186647483721021,0.02293341579055865,0.021844660194174755,0.022375745037190288,0.14892322097378277,0.13942307692307693,0.14395222981098818
D1043-A.M.100.H.2,0.22179217921792177,0.19642857142857142,0.208310558914077,0.0283488927485888,0.024774774774774775,0.026435807681054656,0.15414146677825677,0.13616071428571427,0.14457040109097935
D1044-A.M.100.H.2,0.20268842711036922,0.17763157894736842,0.18912102913771434,0.005291889483065954,0.004424778761061947,0.0048131435844035635,0.1352070902396002,0.11842105263157895,0.12611270820392065
D1045-A.M.100.H.2,0.21772225807063042,0.2041284403669725,0.21068488974644617,0.037037415880289665,0.034722222222222224,0.03584090745273148,0.15174025479565173,0.14220183486238533,0.14679998639392633
D1046-A.M.100.H.2,0.19867846285066398,0.19554455445544555,0.1970045836218354,0.02574876019058389,0.025,0.025355222135330216,0.1384917725643532,0.13613861386138615,0.13723903206986973
