topicID,ROUGE-1-avgP,ROUGE-1-avgR,ROUGE-1-avgF,ROUGE-2-avgP,ROUGE-2-avgR,ROUGE-2-avgF,ROUGE-L-avgP,ROUGE-L-avgR,ROUGE-L-avgF
D1001,0.260752688172043,0.24310301986080965,0.2515954332967563,0.03668478260869565,0.03400822198224119,0.03529417622648552,0.14247311827956988,0.13269434388291773,0.1373984584693815
D1002,0.25663716814159293,0.3009140240892801,0.2768798553639963,0.03571428571428572,0.04188854379814329,0.038536016724886504,0.13163716814159293,0.15426957651313827,0.141987159857423
D1003,0.29411764705882354,0.30892563065769374,0.30111970866517984,0.03712871287128713,0.03968631169652783,0.03832971395583113,0.14828431372549022,0.15567832068922338,0.1517813966226808
D1004,0.2524509803921569,0.2556865866084879,0.25395917722227773,0.05074257425742575,0.05184452097764771,0.051265102258612597,0.14950980392156862,0.15181077225923703,0.1505871081228487
D1005,0.2579787234042553,0.2361161137462385,0.24649403543201576,0.06048387096774193,0.05533846100924613,0.05778144885688996,0.1382978723404255,0.12667179852103488,0.13219020102183224
D1006,0.26,0.2575926319716803,0.25873366770458994,0.01767676767676768,0.01769618128138823,0.017684797672120733,0.1125,0.11155620103482311,0.11200197340454678
D1007,0.293141592920354,0.3381202528028155,0.31400316844071097,0.052455357142857144,0.06055868043566429,0.05621230769093,0.1415929203539823,0.16320152475351682,0.15161896654686935
D1008,0.2105263157894737,0.19493076535013967,0.20237981648023323,0.006648936170212766,0.00612335650935227,0.006373270930904865,0.11578947368421053,0.10710328042371489,0.11124957446162907
D1009,0.2868421052631579,0.28056774691234654,0.283359441299978,0.047872340425531915,0.04729160535752617,0.0475217307554179,0.15394736842105264,0.1506267352177822,0.15210299429842578
D1010,0.30078125,0.2969523496243251,0.2986016411695528,0.06052631578947368,0.05986702971004815,0.06012226569256556,0.14713541666666666,0.14524984869270952,0.14604940415847928
D1011,0.21710526315789475,0.20358311533787762,0.21007343894851177,0.03324468085106383,0.031373818322293516,0.032272808370961865,0.12236842105263158,0.11502000710802072,0.11855009919596152
D1012,0.32336956521739124,0.2982327249233163,0.3102488467419664,0.0782967032967033,0.07219321425393788,0.07510958297427063,0.1942934782608696,0.17920527736883873,0.18641737127029384
D1013,0.25817757009345793,0.2786193910537117,0.2679572622046603,0.045990566037735846,0.05020136154152929,0.04799513591599567,0.12850467289719625,0.1386136722145867,0.13334218942628098
D1014,0.27243589743589747,0.3259695758735127,0.29649783189223095,0.03232758620689655,0.03822074826630713,0.035026354578100126,0.13995726495726496,0.16714780153665115,0.15221286612754453
D1015,0.18640350877192982,0.21907098062747452,0.20126692845210759,0.028761061946902654,0.034848519824979836,0.03149041891306305,0.10855263157894737,0.12787701196590248,0.11733059079406984
D1016,0.34977064220183485,0.3788409532110012,0.3635494429568908,0.08449074074074073,0.0898359671001954,0.08703094317058996,0.17545871559633028,0.18942848003328458,0.18207408728628388
D1017,0.205,0.20765345468370364,0.2062579528841815,0.007575757575757577,0.007629943848305346,0.007602047799834381,0.09999999999999999,0.10105370043877789,0.10049681486941446
D1018,0.23571428571428577,0.24483513265429288,0.24014217623794956,0.02644230769230769,0.027328196448437883,0.02687143168151862,0.12142857142857144,0.12610269154190318,0.12369782716452339
