topicID,ROUGE-1-avgP,ROUGE-1-avgR,ROUGE-1-avgF,ROUGE-2-avgP,ROUGE-2-avgR,ROUGE-2-avgF,ROUGE-L-avgP,ROUGE-L-avgR,ROUGE-L-avgF
D1001,0.29850746268656714,0.20022184663319273,0.23965913930712857,0.00946969696969697,0.006367059906849977,0.007613733022036246,0.16417910447761191,0.11021454719001313,0.13187886469492305
D1002,0.33055555555555555,0.3091099541817708,0.3193194134281067,0.08286516853932584,0.07813428098997455,0.08039389305575294,0.17222222222222222,0.16150848937269616,0.16661719691652033
D1003,0.35080645161290325,0.3358440641892024,0.34290971669171033,0.0625,0.06102146827864008,0.06169245110633378,0.16397849462365593,0.1562883082812996,0.15993816884523923
D1004,0.37656249999999997,0.29864429775988227,0.3329877956064884,0.09968354430379747,0.0789688335815902,0.08809889889579761,0.20625000000000002,0.16412009098262464,0.18271888402043315
D1005,0.23593750000000002,0.1836917820671779,0.20650228191957354,0.015822784810126583,0.012195103601261784,0.013770758860326509,0.12343749999999999,0.09611824665275842,0.10804628166369194
D1006,0.29000000000000004,0.21530884577719095,0.24708670209368536,0.030405405405405407,0.02251413489899428,0.02586749058594199,0.14333333333333334,0.106354809501439,0.12208400994934367
D1007,0.3386075949367089,0.2727542934278437,0.3021085288135047,0.028846153846153844,0.023216108795497025,0.02572482060780236,0.15822784810126583,0.12731175309896337,0.14108343024165387
D1008,0.2897727272727273,0.2486251355980113,0.26756027953789197,0.04310344827586208,0.03703100075754974,0.039827397035186694,0.16477272727272727,0.14138925710200828,0.15215078321252384
D1009,0.34811827956989244,0.33333052071823305,0.3401920064181505,0.059782608695652176,0.057558482421429545,0.05858279951159777,0.16666666666666666,0.1590921499961296,0.16262401295910267
D1010,0.21370967741935484,0.20450196000585102,0.2088194394586881,0.025815217391304348,0.024759574028566808,0.02524986596896844,0.125,0.11940568028356949,0.12203211337355084
D1011,0.28281249999999997,0.22417461139940303,0.2500396169806666,0.04430379746835443,0.03490146866912688,0.039037272097855964,0.15781250000000002,0.1249652833237343,0.13944986494700026
D1012,0.29973118279569894,0.27914264067049827,0.28903060356141524,0.036684782608695655,0.03396181703195119,0.03526475024967216,0.15456989247311825,0.1439904777657735,0.14907258852962452
D1013,0.21774193548387097,0.20377771405591938,0.21049043797242634,0.004076086956521739,0.003842073029874881,0.003954986506038014,0.114247311827957,0.10695684331575256,0.11046161780380026
